date;city;Pandemic_severity_index
31/05/2024;Rio Negrinho;
31/05/2024;Campos Novos;
31/05/2024;Itapoá;
31/05/2024;Joaçaba;
01/06/2024;Florianópolis;
01/06/2024;Itajaí;
01/06/2024;Chapecó;
01/06/2024;Lages;
01/06/2024;Caçador;
01/06/2024;Araranguá;
01/06/2024;Indaial;
01/06/2024;Xanxerê;
01/06/2024;São Miguel do Oeste;
01/06/2024;Laguna;
01/06/2024;Curitibanos;
01/06/2024;Rio Negrinho;
01/06/2024;Campos Novos;
01/06/2024;Itapoá;
01/06/2024;Joaçaba;
02/06/2024;Florianópolis;
02/06/2024;Itajaí;
02/06/2024;Chapecó;
02/06/2024;Lages;
02/06/2024;Caçador;
02/06/2024;Araranguá;
02/06/2024;Indaial;
02/06/2024;Xanxerê;
02/06/2024;São Miguel do Oeste;
02/06/2024;Laguna;
02/06/2024;Curitibanos;
02/06/2024;Rio Negrinho;
02/06/2024;Campos Novos;
02/06/2024;Itapoá;
02/06/2024;Joaçaba;
03/06/2024;Florianópolis;
03/06/2024;Itajaí;
03/06/2024;Chapecó;
03/06/2024;Lages;
03/06/2024;Caçador;
03/06/2024;Araranguá;
03/06/2024;Indaial;
03/06/2024;Xanxerê;
03/06/2024;São Miguel do Oeste;
03/06/2024;Laguna;
03/06/2024;Curitibanos;
03/06/2024;Rio Negrinho;
03/06/2024;Campos Novos;
03/06/2024;Itapoá;
03/06/2024;Joaçaba;
04/06/2024;Florianópolis;
04/06/2024;Itajaí;
04/06/2024;Chapecó;
04/06/2024;Lages;
04/06/2024;Caçador;
04/06/2024;Araranguá;
04/06/2024;Indaial;
04/06/2024;Xanxerê;
04/06/2024;São Miguel do Oeste;
04/06/2024;Laguna;
04/06/2024;Curitibanos;
04/06/2024;Rio Negrinho;
04/06/2024;Campos Novos;
04/06/2024;Itapoá;
04/06/2024;Joaçaba;
05/06/2024;Florianópolis;
05/06/2024;Itajaí;
05/06/2024;Chapecó;
05/06/2024;Lages;
05/06/2024;Caçador;
05/06/2024;Araranguá;
05/06/2024;Indaial;
05/06/2024;Xanxerê;
05/06/2024;São Miguel do Oeste;
05/06/2024;Laguna;
05/06/2024;Curitibanos;
05/06/2024;Rio Negrinho;
05/06/2024;Campos Novos;
05/06/2024;Itapoá;
05/06/2024;Joaçaba;
06/06/2024;Florianópolis;
06/06/2024;Itajaí;
06/06/2024;Chapecó;
06/06/2024;Lages;
06/06/2024;Caçador;
06/06/2024;Araranguá;
06/06/2024;Indaial;
06/06/2024;Xanxerê;
06/06/2024;São Miguel do Oeste;
06/06/2024;Laguna;
06/06/2024;Curitibanos;
06/06/2024;Rio Negrinho;
06/06/2024;Campos Novos;
06/06/2024;Itapoá;
06/06/2024;Joaçaba;
07/06/2024;Florianópolis;
07/06/2024;Itajaí;
07/06/2024;Chapecó;
07/06/2024;Lages;
07/06/2024;Caçador;
07/06/2024;Araranguá;
07/06/2024;Indaial;
07/06/2024;Xanxerê;
07/06/2024;São Miguel do Oeste;
07/06/2024;Laguna;
07/06/2024;Curitibanos;
07/06/2024;Rio Negrinho;
07/06/2024;Campos Novos;
07/06/2024;Itapoá;
07/06/2024;Joaçaba;
08/06/2024;Florianópolis;
08/06/2024;Itajaí;
08/06/2024;Chapecó;
08/06/2024;Lages;
08/06/2024;Caçador;
08/06/2024;Araranguá;
08/06/2024;Indaial;
08/06/2024;Xanxerê;
08/06/2024;São Miguel do Oeste;
08/06/2024;Laguna;
08/06/2024;Curitibanos;
08/06/2024;Rio Negrinho;
08/06/2024;Campos Novos;
08/06/2024;Itapoá;
08/06/2024;Joaçaba;
09/06/2024;Florianópolis;
09/06/2024;Itajaí;
09/06/2024;Chapecó;
09/06/2024;Lages;
09/06/2024;Caçador;
09/06/2024;Araranguá;
09/06/2024;Indaial;
09/06/2024;Xanxerê;
09/06/2024;São Miguel do Oeste;
09/06/2024;Laguna;
09/06/2024;Curitibanos;
09/06/2024;Rio Negrinho;
09/06/2024;Campos Novos;
09/06/2024;Itapoá;
09/06/2024;Joaçaba;
10/06/2024;Florianópolis;
10/06/2024;Itajaí;
10/06/2024;Chapecó;
10/06/2024;Lages;
10/06/2024;Caçador;
10/06/2024;Araranguá;
10/06/2024;Indaial;
10/06/2024;Xanxerê;
10/06/2024;São Miguel do Oeste;
10/06/2024;Laguna;
10/06/2024;Curitibanos;
10/06/2024;Rio Negrinho;
10/06/2024;Campos Novos;
10/06/2024;Itapoá;
10/06/2024;Joaçaba;
11/06/2024;Florianópolis;
11/06/2024;Itajaí;
11/06/2024;Chapecó;
11/06/2024;Lages;
11/06/2024;Caçador;
11/06/2024;Araranguá;
11/06/2024;Indaial;
11/06/2024;Xanxerê;
11/06/2024;São Miguel do Oeste;
11/06/2024;Laguna;
11/06/2024;Curitibanos;
11/06/2024;Rio Negrinho;
11/06/2024;Campos Novos;
11/06/2024;Itapoá;
11/06/2024;Joaçaba;
12/06/2024;Florianópolis;
12/06/2024;Itajaí;
12/06/2024;Chapecó;
12/06/2024;Lages;
12/06/2024;Caçador;
12/06/2024;Araranguá;
12/06/2024;Indaial;
12/06/2024;Xanxerê;
12/06/2024;São Miguel do Oeste;
12/06/2024;Laguna;
12/06/2024;Curitibanos;
12/06/2024;Rio Negrinho;
12/06/2024;Campos Novos;
12/06/2024;Itapoá;
12/06/2024;Joaçaba;
13/06/2024;Florianópolis;
13/06/2024;Itajaí;
13/06/2024;Chapecó;
13/06/2024;Lages;
13/06/2024;Caçador;
13/06/2024;Araranguá;
13/06/2024;Indaial;
13/06/2024;Xanxerê;
13/06/2024;São Miguel do Oeste;
13/06/2024;Laguna;
13/06/2024;Curitibanos;
13/06/2024;Rio Negrinho;
13/06/2024;Campos Novos;
13/06/2024;Itapoá;
13/06/2024;Joaçaba;
14/06/2024;Florianópolis;
14/06/2024;Itajaí;
14/06/2024;Chapecó;
14/06/2024;Lages;
14/06/2024;Caçador;
14/06/2024;Araranguá;
14/06/2024;Indaial;
14/06/2024;Xanxerê;
14/06/2024;São Miguel do Oeste;
14/06/2024;Laguna;
14/06/2024;Curitibanos;
14/06/2024;Rio Negrinho;
14/06/2024;Campos Novos;
14/06/2024;Itapoá;
14/06/2024;Joaçaba;
15/06/2024;Florianópolis;
15/06/2024;Itajaí;
15/06/2024;Chapecó;
15/06/2024;Lages;
15/06/2024;Caçador;
15/06/2024;Araranguá;
15/06/2024;Indaial;
15/06/2024;Xanxerê;
15/06/2024;São Miguel do Oeste;
15/06/2024;Laguna;
15/06/2024;Curitibanos;
15/06/2024;Rio Negrinho;
15/06/2024;Campos Novos;
15/06/2024;Itapoá;
15/06/2024;Joaçaba;
16/06/2024;Florianópolis;
16/06/2024;Itajaí;
16/06/2024;Chapecó;
16/06/2024;Lages;
16/06/2024;Caçador;
16/06/2024;Araranguá;
16/06/2024;Indaial;
16/06/2024;Xanxerê;
16/06/2024;São Miguel do Oeste;
16/06/2024;Laguna;
16/06/2024;Curitibanos;
16/06/2024;Rio Negrinho;
16/06/2024;Campos Novos;
16/06/2024;Itapoá;
16/06/2024;Joaçaba;
17/06/2024;Florianópolis;
17/06/2024;Itajaí;
17/06/2024;Chapecó;
17/06/2024;Lages;
17/06/2024;Caçador;
17/06/2024;Araranguá;
17/06/2024;Indaial;
17/06/2024;Xanxerê;
17/06/2024;São Miguel do Oeste;
17/06/2024;Laguna;
17/06/2024;Curitibanos;
17/06/2024;Rio Negrinho;
17/06/2024;Campos Novos;
17/06/2024;Itapoá;
17/06/2024;Joaçaba;
18/06/2024;Florianópolis;
18/06/2024;Itajaí;
18/06/2024;Chapecó;
18/06/2024;Lages;
18/06/2024;Caçador;
18/06/2024;Araranguá;
18/06/2024;Indaial;
18/06/2024;Xanxerê;
18/06/2024;São Miguel do Oeste;
18/06/2024;Laguna;
18/06/2024;Curitibanos;
18/06/2024;Rio Negrinho;
18/06/2024;Campos Novos;
18/06/2024;Itapoá;
18/06/2024;Joaçaba;
19/06/2024;Florianópolis;
19/06/2024;Itajaí;
19/06/2024;Chapecó;
19/06/2024;Lages;
19/06/2024;Caçador;
19/06/2024;Araranguá;
19/06/2024;Indaial;
19/06/2024;Xanxerê;
19/06/2024;São Miguel do Oeste;
19/06/2024;Laguna;
19/06/2024;Curitibanos;
19/06/2024;Rio Negrinho;
19/06/2024;Campos Novos;
19/06/2024;Itapoá;
19/06/2024;Joaçaba;
20/06/2024;Florianópolis;
20/06/2024;Itajaí;
20/06/2024;Chapecó;
20/06/2024;Lages;
20/06/2024;Caçador;
20/06/2024;Araranguá;
20/06/2024;Indaial;
20/06/2024;Xanxerê;
20/06/2024;São Miguel do Oeste;
20/06/2024;Laguna;
20/06/2024;Curitibanos;
20/06/2024;Rio Negrinho;
20/06/2024;Campos Novos;
20/06/2024;Itapoá;
20/06/2024;Joaçaba;
21/06/2024;Florianópolis;
21/06/2024;Itajaí;
21/06/2024;Chapecó;
21/06/2024;Lages;
21/06/2024;Caçador;
21/06/2024;Araranguá;
21/06/2024;Indaial;
21/06/2024;Xanxerê;
21/06/2024;São Miguel do Oeste;
21/06/2024;Laguna;
21/06/2024;Curitibanos;
21/06/2024;Rio Negrinho;
21/06/2024;Campos Novos;
21/06/2024;Itapoá;
21/06/2024;Joaçaba;
22/06/2024;Florianópolis;
22/06/2024;Itajaí;
22/06/2024;Chapecó;
22/06/2024;Lages;
22/06/2024;Caçador;
22/06/2024;Araranguá;
22/06/2024;Indaial;
22/06/2024;Xanxerê;
22/06/2024;São Miguel do Oeste;
22/06/2024;Laguna;
22/06/2024;Curitibanos;
22/06/2024;Rio Negrinho;
22/06/2024;Campos Novos;
22/06/2024;Itapoá;
22/06/2024;Joaçaba;
23/06/2024;Florianópolis;
23/06/2024;Itajaí;
23/06/2024;Chapecó;
23/06/2024;Lages;
23/06/2024;Caçador;
23/06/2024;Araranguá;
23/06/2024;Indaial;
23/06/2024;Xanxerê;
23/06/2024;São Miguel do Oeste;
23/06/2024;Laguna;
23/06/2024;Curitibanos;
23/06/2024;Rio Negrinho;
23/06/2024;Campos Novos;
23/06/2024;Itapoá;
23/06/2024;Joaçaba;
24/06/2024;Florianópolis;
24/06/2024;Itajaí;
24/06/2024;Chapecó;
24/06/2024;Lages;
24/06/2024;Caçador;
24/06/2024;Araranguá;
24/06/2024;Indaial;
24/06/2024;Xanxerê;
24/06/2024;São Miguel do Oeste;
24/06/2024;Laguna;
24/06/2024;Curitibanos;
24/06/2024;Rio Negrinho;
24/06/2024;Campos Novos;
24/06/2024;Itapoá;
24/06/2024;Joaçaba;
25/06/2024;Florianópolis;
25/06/2024;Itajaí;
25/06/2024;Chapecó;
25/06/2024;Lages;
25/06/2024;Caçador;
25/06/2024;Araranguá;
25/06/2024;Indaial;
25/06/2024;Xanxerê;
25/06/2024;São Miguel do Oeste;
25/06/2024;Laguna;
25/06/2024;Curitibanos;
25/06/2024;Rio Negrinho;
25/06/2024;Campos Novos;
25/06/2024;Itapoá;
25/06/2024;Joaçaba;
26/06/2024;Florianópolis;
26/06/2024;Itajaí;
26/06/2024;Chapecó;
26/06/2024;Lages;
26/06/2024;Caçador;
26/06/2024;Araranguá;
26/06/2024;Indaial;
26/06/2024;Xanxerê;
26/06/2024;São Miguel do Oeste;
26/06/2024;Laguna;
26/06/2024;Curitibanos;
26/06/2024;Rio Negrinho;
26/06/2024;Campos Novos;
26/06/2024;Itapoá;
26/06/2024;Joaçaba;
27/06/2024;Florianópolis;
27/06/2024;Itajaí;
27/06/2024;Chapecó;
27/06/2024;Lages;
27/06/2024;Caçador;
27/06/2024;Araranguá;
27/06/2024;Indaial;
27/06/2024;Xanxerê;
27/06/2024;São Miguel do Oeste;
27/06/2024;Laguna;
27/06/2024;Curitibanos;
27/06/2024;Rio Negrinho;
27/06/2024;Campos Novos;
27/06/2024;Itapoá;
27/06/2024;Joaçaba;
28/06/2024;Florianópolis;
28/06/2024;Itajaí;
28/06/2024;Chapecó;
28/06/2024;Lages;
28/06/2024;Caçador;
28/06/2024;Araranguá;
28/06/2024;Indaial;
28/06/2024;Xanxerê;
28/06/2024;São Miguel do Oeste;
28/06/2024;Laguna;
28/06/2024;Curitibanos;
28/06/2024;Rio Negrinho;
28/06/2024;Campos Novos;
28/06/2024;Itapoá;
28/06/2024;Joaçaba;
29/06/2024;Florianópolis;
29/06/2024;Itajaí;
29/06/2024;Chapecó;
29/06/2024;Lages;
29/06/2024;Caçador;
29/06/2024;Araranguá;
29/06/2024;Indaial;
29/06/2024;Xanxerê;
29/06/2024;São Miguel do Oeste;
29/06/2024;Laguna;
29/06/2024;Curitibanos;
29/06/2024;Rio Negrinho;
29/06/2024;Campos Novos;
29/06/2024;Itapoá;
29/06/2024;Joaçaba;
30/06/2024;Florianópolis;
30/06/2024;Itajaí;
30/06/2024;Chapecó;
30/06/2024;Lages;
30/06/2024;Caçador;
30/06/2024;Araranguá;
30/06/2024;Indaial;
30/06/2024;Xanxerê;
30/06/2024;São Miguel do Oeste;
30/06/2024;Laguna;
30/06/2024;Curitibanos;
30/06/2024;Rio Negrinho;
30/06/2024;Campos Novos;
30/06/2024;Itapoá;
30/06/2024;Joaçaba;
01/07/2024;Florianópolis;
01/07/2024;Itajaí;
01/07/2024;Chapecó;
01/07/2024;Lages;
01/07/2024;Caçador;
01/07/2024;Araranguá;
01/07/2024;Indaial;
01/07/2024;Xanxerê;
01/07/2024;São Miguel do Oeste;
01/07/2024;Laguna;
01/07/2024;Curitibanos;
01/07/2024;Rio Negrinho;
01/07/2024;Campos Novos;
01/07/2024;Itapoá;
01/07/2024;Joaçaba;
02/07/2024;Florianópolis;
02/07/2024;Itajaí;
02/07/2024;Chapecó;
02/07/2024;Lages;
02/07/2024;Caçador;
02/07/2024;Araranguá;
02/07/2024;Indaial;
02/07/2024;Xanxerê;
02/07/2024;São Miguel do Oeste;
02/07/2024;Laguna;
02/07/2024;Curitibanos;
02/07/2024;Rio Negrinho;
02/07/2024;Campos Novos;
02/07/2024;Itapoá;
02/07/2024;Joaçaba;
03/07/2024;Florianópolis;
03/07/2024;Itajaí;
03/07/2024;Chapecó;
03/07/2024;Lages;
03/07/2024;Caçador;
03/07/2024;Araranguá;
03/07/2024;Indaial;
03/07/2024;Xanxerê;
03/07/2024;São Miguel do Oeste;
03/07/2024;Laguna;
03/07/2024;Curitibanos;
03/07/2024;Rio Negrinho;
03/07/2024;Campos Novos;
03/07/2024;Itapoá;
03/07/2024;Joaçaba;
04/07/2024;Florianópolis;
04/07/2024;Itajaí;
04/07/2024;Chapecó;
04/07/2024;Lages;
04/07/2024;Caçador;
04/07/2024;Araranguá;
04/07/2024;Indaial;
04/07/2024;Xanxerê;
04/07/2024;São Miguel do Oeste;
04/07/2024;Laguna;
04/07/2024;Curitibanos;
04/07/2024;Rio Negrinho;
04/07/2024;Campos Novos;
04/07/2024;Itapoá;
04/07/2024;Joaçaba;
05/07/2024;Florianópolis;
05/07/2024;Itajaí;
05/07/2024;Chapecó;
05/07/2024;Lages;
05/07/2024;Caçador;
05/07/2024;Araranguá;
05/07/2024;Indaial;
05/07/2024;Xanxerê;
05/07/2024;São Miguel do Oeste;
05/07/2024;Laguna;
05/07/2024;Curitibanos;
05/07/2024;Rio Negrinho;
05/07/2024;Campos Novos;
05/07/2024;Itapoá;
05/07/2024;Joaçaba;
06/07/2024;Florianópolis;
06/07/2024;Itajaí;
06/07/2024;Chapecó;
06/07/2024;Lages;
06/07/2024;Caçador;
06/07/2024;Araranguá;
06/07/2024;Indaial;
06/07/2024;Xanxerê;
06/07/2024;São Miguel do Oeste;
06/07/2024;Laguna;
06/07/2024;Curitibanos;
06/07/2024;Rio Negrinho;
06/07/2024;Campos Novos;
06/07/2024;Itapoá;
06/07/2024;Joaçaba;
07/07/2024;Florianópolis;
07/07/2024;Itajaí;
07/07/2024;Chapecó;
07/07/2024;Lages;
07/07/2024;Caçador;
07/07/2024;Araranguá;
07/07/2024;Indaial;
07/07/2024;Xanxerê;
07/07/2024;São Miguel do Oeste;
07/07/2024;Laguna;
07/07/2024;Curitibanos;
07/07/2024;Rio Negrinho;
07/07/2024;Campos Novos;
07/07/2024;Itapoá;
07/07/2024;Joaçaba;
08/07/2024;Florianópolis;
08/07/2024;Itajaí;
08/07/2024;Chapecó;
08/07/2024;Lages;
08/07/2024;Caçador;
08/07/2024;Araranguá;
08/07/2024;Indaial;
08/07/2024;Xanxerê;
08/07/2024;São Miguel do Oeste;
08/07/2024;Laguna;
08/07/2024;Curitibanos;
08/07/2024;Rio Negrinho;
08/07/2024;Campos Novos;
08/07/2024;Itapoá;
08/07/2024;Joaçaba;
09/07/2024;Florianópolis;
09/07/2024;Itajaí;
09/07/2024;Chapecó;
09/07/2024;Lages;
09/07/2024;Caçador;
09/07/2024;Araranguá;
09/07/2024;Indaial;
09/07/2024;Xanxerê;
09/07/2024;São Miguel do Oeste;
09/07/2024;Laguna;
09/07/2024;Curitibanos;
09/07/2024;Rio Negrinho;
09/07/2024;Campos Novos;
09/07/2024;Itapoá;
09/07/2024;Joaçaba;
10/07/2024;Florianópolis;
10/07/2024;Itajaí;
10/07/2024;Chapecó;
10/07/2024;Lages;
10/07/2024;Caçador;
10/07/2024;Araranguá;
10/07/2024;Indaial;
10/07/2024;Xanxerê;
10/07/2024;São Miguel do Oeste;
10/07/2024;Laguna;
10/07/2024;Curitibanos;
10/07/2024;Rio Negrinho;
10/07/2024;Campos Novos;
10/07/2024;Itapoá;
10/07/2024;Joaçaba;
11/07/2024;Florianópolis;
11/07/2024;Itajaí;
11/07/2024;Chapecó;
11/07/2024;Lages;
11/07/2024;Caçador;
11/07/2024;Araranguá;
11/07/2024;Indaial;
11/07/2024;Xanxerê;
11/07/2024;São Miguel do Oeste;
11/07/2024;Laguna;
11/07/2024;Curitibanos;
11/07/2024;Rio Negrinho;
11/07/2024;Campos Novos;
11/07/2024;Itapoá;
11/07/2024;Joaçaba;
12/07/2024;Florianópolis;
12/07/2024;Itajaí;
12/07/2024;Chapecó;
12/07/2024;Lages;
12/07/2024;Caçador;
12/07/2024;Araranguá;
12/07/2024;Indaial;
12/07/2024;Xanxerê;
12/07/2024;São Miguel do Oeste;
12/07/2024;Laguna;
12/07/2024;Curitibanos;
12/07/2024;Rio Negrinho;
12/07/2024;Campos Novos;
12/07/2024;Itapoá;
12/07/2024;Joaçaba;
13/07/2024;Florianópolis;
13/07/2024;Itajaí;
13/07/2024;Chapecó;
13/07/2024;Lages;
13/07/2024;Caçador;
13/07/2024;Araranguá;
13/07/2024;Indaial;
13/07/2024;Xanxerê;
13/07/2024;São Miguel do Oeste;
13/07/2024;Laguna;
13/07/2024;Curitibanos;
13/07/2024;Rio Negrinho;
13/07/2024;Campos Novos;
13/07/2024;Itapoá;
13/07/2024;Joaçaba;
14/07/2024;Florianópolis;
14/07/2024;Itajaí;
14/07/2024;Chapecó;
14/07/2024;Lages;
14/07/2024;Caçador;
14/07/2024;Araranguá;
14/07/2024;Indaial;
14/07/2024;Xanxerê;
14/07/2024;São Miguel do Oeste;
14/07/2024;Laguna;
14/07/2024;Curitibanos;
14/07/2024;Rio Negrinho;
14/07/2024;Campos Novos;
14/07/2024;Itapoá;
14/07/2024;Joaçaba;
15/07/2024;Florianópolis;
15/07/2024;Itajaí;
15/07/2024;Chapecó;
15/07/2024;Lages;
15/07/2024;Caçador;
15/07/2024;Araranguá;
15/07/2024;Indaial;
15/07/2024;Xanxerê;
15/07/2024;São Miguel do Oeste;
15/07/2024;Laguna;
15/07/2024;Curitibanos;
15/07/2024;Rio Negrinho;
15/07/2024;Campos Novos;
15/07/2024;Itapoá;
15/07/2024;Joaçaba;
16/07/2024;Florianópolis;
16/07/2024;Itajaí;
16/07/2024;Chapecó;
16/07/2024;Lages;
16/07/2024;Caçador;
16/07/2024;Araranguá;
16/07/2024;Indaial;
16/07/2024;Xanxerê;
16/07/2024;São Miguel do Oeste;
16/07/2024;Laguna;
16/07/2024;Curitibanos;
16/07/2024;Rio Negrinho;
16/07/2024;Campos Novos;
16/07/2024;Itapoá;
16/07/2024;Joaçaba;
17/07/2024;Florianópolis;
17/07/2024;Itajaí;
17/07/2024;Chapecó;
17/07/2024;Lages;
17/07/2024;Caçador;
17/07/2024;Araranguá;
17/07/2024;Indaial;
17/07/2024;Xanxerê;
17/07/2024;São Miguel do Oeste;
17/07/2024;Laguna;
17/07/2024;Curitibanos;
17/07/2024;Rio Negrinho;
17/07/2024;Campos Novos;
17/07/2024;Itapoá;
17/07/2024;Joaçaba;
18/07/2024;Florianópolis;
18/07/2024;Itajaí;
18/07/2024;Chapecó;
18/07/2024;Lages;
18/07/2024;Caçador;
18/07/2024;Araranguá;
18/07/2024;Indaial;
18/07/2024;Xanxerê;
18/07/2024;São Miguel do Oeste;
18/07/2024;Laguna;
18/07/2024;Curitibanos;
18/07/2024;Rio Negrinho;
18/07/2024;Campos Novos;
18/07/2024;Itapoá;
18/07/2024;Joaçaba;
19/07/2024;Florianópolis;
19/07/2024;Itajaí;
19/07/2024;Chapecó;
19/07/2024;Lages;
19/07/2024;Caçador;
19/07/2024;Araranguá;
19/07/2024;Indaial;
19/07/2024;Xanxerê;
19/07/2024;São Miguel do Oeste;
19/07/2024;Laguna;
19/07/2024;Curitibanos;
19/07/2024;Rio Negrinho;
19/07/2024;Campos Novos;
19/07/2024;Itapoá;
19/07/2024;Joaçaba;
20/07/2024;Florianópolis;
20/07/2024;Itajaí;
20/07/2024;Chapecó;
20/07/2024;Lages;
20/07/2024;Caçador;
20/07/2024;Araranguá;
20/07/2024;Indaial;
20/07/2024;Xanxerê;
20/07/2024;São Miguel do Oeste;
20/07/2024;Laguna;
20/07/2024;Curitibanos;
20/07/2024;Rio Negrinho;
20/07/2024;Campos Novos;
20/07/2024;Itapoá;
20/07/2024;Joaçaba;
21/07/2024;Florianópolis;
21/07/2024;Itajaí;
21/07/2024;Chapecó;
21/07/2024;Lages;
21/07/2024;Caçador;
21/07/2024;Araranguá;
21/07/2024;Indaial;
21/07/2024;Xanxerê;
21/07/2024;São Miguel do Oeste;
21/07/2024;Laguna;
21/07/2024;Curitibanos;
21/07/2024;Rio Negrinho;
21/07/2024;Campos Novos;
21/07/2024;Itapoá;
21/07/2024;Joaçaba;
22/07/2024;Florianópolis;
22/07/2024;Itajaí;
22/07/2024;Chapecó;
22/07/2024;Lages;
22/07/2024;Caçador;
22/07/2024;Araranguá;
22/07/2024;Indaial;
22/07/2024;Xanxerê;
22/07/2024;São Miguel do Oeste;
22/07/2024;Laguna;
22/07/2024;Curitibanos;
22/07/2024;Rio Negrinho;
22/07/2024;Campos Novos;
22/07/2024;Itapoá;
22/07/2024;Joaçaba;
23/07/2024;Florianópolis;
23/07/2024;Itajaí;
23/07/2024;Chapecó;
23/07/2024;Lages;
23/07/2024;Caçador;
23/07/2024;Araranguá;
23/07/2024;Indaial;
23/07/2024;Xanxerê;
23/07/2024;São Miguel do Oeste;
23/07/2024;Laguna;
23/07/2024;Curitibanos;
23/07/2024;Rio Negrinho;
23/07/2024;Campos Novos;
23/07/2024;Itapoá;
23/07/2024;Joaçaba;
24/07/2024;Florianópolis;
24/07/2024;Itajaí;
24/07/2024;Chapecó;
24/07/2024;Lages;
24/07/2024;Caçador;
24/07/2024;Araranguá;
24/07/2024;Indaial;
24/07/2024;Xanxerê;
24/07/2024;São Miguel do Oeste;
24/07/2024;Laguna;
24/07/2024;Curitibanos;
24/07/2024;Rio Negrinho;
24/07/2024;Campos Novos;
24/07/2024;Itapoá;
24/07/2024;Joaçaba;
25/07/2024;Florianópolis;
25/07/2024;Itajaí;
25/07/2024;Chapecó;
25/07/2024;Lages;
25/07/2024;Caçador;
25/07/2024;Araranguá;
25/07/2024;Indaial;
25/07/2024;Xanxerê;
25/07/2024;São Miguel do Oeste;
25/07/2024;Laguna;
25/07/2024;Curitibanos;
25/07/2024;Rio Negrinho;
25/07/2024;Campos Novos;
25/07/2024;Itapoá;
25/07/2024;Joaçaba;
26/07/2024;Florianópolis;
26/07/2024;Itajaí;
26/07/2024;Chapecó;
26/07/2024;Lages;
26/07/2024;Caçador;
26/07/2024;Araranguá;
26/07/2024;Indaial;
26/07/2024;Xanxerê;
26/07/2024;São Miguel do Oeste;
26/07/2024;Laguna;
26/07/2024;Curitibanos;
26/07/2024;Rio Negrinho;
26/07/2024;Campos Novos;
26/07/2024;Itapoá;
26/07/2024;Joaçaba;
27/07/2024;Florianópolis;
27/07/2024;Itajaí;
27/07/2024;Chapecó;
27/07/2024;Lages;
27/07/2024;Caçador;
27/07/2024;Araranguá;
27/07/2024;Indaial;
27/07/2024;Xanxerê;
27/07/2024;São Miguel do Oeste;
27/07/2024;Laguna;
27/07/2024;Curitibanos;
27/07/2024;Rio Negrinho;
27/07/2024;Campos Novos;
27/07/2024;Itapoá;
27/07/2024;Joaçaba;
28/07/2024;Florianópolis;
28/07/2024;Itajaí;
28/07/2024;Chapecó;
28/07/2024;Lages;
28/07/2024;Caçador;
28/07/2024;Araranguá;
28/07/2024;Indaial;
28/07/2024;Xanxerê;
28/07/2024;São Miguel do Oeste;
28/07/2024;Laguna;
28/07/2024;Curitibanos;
28/07/2024;Rio Negrinho;
28/07/2024;Campos Novos;
28/07/2024;Itapoá;
28/07/2024;Joaçaba;
29/07/2024;Florianópolis;
29/07/2024;Itajaí;
29/07/2024;Chapecó;
29/07/2024;Lages;
29/07/2024;Caçador;
29/07/2024;Araranguá;
29/07/2024;Indaial;
29/07/2024;Xanxerê;
29/07/2024;São Miguel do Oeste;
29/07/2024;Laguna;
29/07/2024;Curitibanos;
29/07/2024;Rio Negrinho;
29/07/2024;Campos Novos;
29/07/2024;Itapoá;
29/07/2024;Joaçaba;
30/07/2024;Florianópolis;
30/07/2024;Itajaí;
30/07/2024;Chapecó;
30/07/2024;Lages;
30/07/2024;Caçador;
30/07/2024;Araranguá;
30/07/2024;Indaial;
30/07/2024;Xanxerê;
30/07/2024;São Miguel do Oeste;
30/07/2024;Laguna;
30/07/2024;Curitibanos;
30/07/2024;Rio Negrinho;
30/07/2024;Campos Novos;
30/07/2024;Itapoá;
30/07/2024;Joaçaba;
31/07/2024;Florianópolis;
31/07/2024;Itajaí;
31/07/2024;Chapecó;
31/07/2024;Lages;
31/07/2024;Caçador;
31/07/2024;Araranguá;
31/07/2024;Indaial;
31/07/2024;Xanxerê;
31/07/2024;São Miguel do Oeste;
31/07/2024;Laguna;
31/07/2024;Curitibanos;
31/07/2024;Rio Negrinho;
31/07/2024;Campos Novos;
31/07/2024;Itapoá;
31/07/2024;Joaçaba;
01/08/2024;Florianópolis;
01/08/2024;Itajaí;
01/08/2024;Chapecó;
01/08/2024;Lages;
01/08/2024;Caçador;
01/08/2024;Araranguá;
01/08/2024;Indaial;
01/08/2024;Xanxerê;
01/08/2024;São Miguel do Oeste;
01/08/2024;Laguna;
01/08/2024;Curitibanos;
01/08/2024;Rio Negrinho;
01/08/2024;Campos Novos;
01/08/2024;Itapoá;
01/08/2024;Joaçaba;
02/08/2024;Florianópolis;
02/08/2024;Itajaí;
02/08/2024;Chapecó;
02/08/2024;Lages;
02/08/2024;Caçador;
02/08/2024;Araranguá;
02/08/2024;Indaial;
02/08/2024;Xanxerê;
02/08/2024;São Miguel do Oeste;
02/08/2024;Laguna;
02/08/2024;Curitibanos;
02/08/2024;Rio Negrinho;
02/08/2024;Campos Novos;
02/08/2024;Itapoá;
02/08/2024;Joaçaba;
03/08/2024;Florianópolis;
03/08/2024;Itajaí;
03/08/2024;Chapecó;
03/08/2024;Lages;
03/08/2024;Caçador;
03/08/2024;Araranguá;
03/08/2024;Indaial;
03/08/2024;Xanxerê;
03/08/2024;São Miguel do Oeste;
03/08/2024;Laguna;
03/08/2024;Curitibanos;
03/08/2024;Rio Negrinho;
03/08/2024;Campos Novos;
