"city","episode_id","start_date","end_date","duration_days","n_panic_days","peak_PBB","mean_PBB","is_extreme","year","is_pandemic","is_climate","is_geopol","crisis_type"
"Itajaí",38,2023-01-07,2023-01-07,1,1,2.83312373609645,2.83312373609645,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",39,2023-02-04,2023-02-04,1,1,3.04825457973902,3.04825457973902,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",40,2023-03-04,2023-03-04,1,1,3.27461445357424,3.27461445357424,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",41,2023-04-01,2023-04-02,2,2,3.74166765668594,2.99249336498323,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",42,2023-04-06,2023-04-08,3,3,2.56973696712443,2.4938601543236,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",43,2023-04-13,2023-04-13,1,1,2.61388756007216,2.61388756007216,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",44,2023-05-06,2023-05-06,1,1,2.04857411505805,2.04857411505805,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",45,2023-07-01,2023-07-01,1,1,2.05844020570914,2.05844020570914,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",46,2023-07-18,2023-07-18,1,1,2.35161344266683,2.35161344266683,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",47,2023-08-05,2023-08-05,1,1,2.39382797162409,2.39382797162409,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",48,2023-09-02,2023-09-02,1,1,2.21826578938108,2.21826578938108,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",49,2023-10-01,2023-10-01,1,1,2.41838919284858,2.41838919284858,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",50,2023-10-07,2023-10-07,1,1,3.18662604221828,3.18662604221828,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",51,2023-11-02,2023-11-02,1,1,2.29419870795726,2.29419870795726,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",52,2023-11-24,2023-11-24,1,1,3.66397850665928,3.66397850665928,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",53,2023-12-02,2023-12-02,1,1,2.59282273713869,2.59282273713869,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",54,2023-12-21,2023-12-24,4,4,2.80134510127792,2.55407796081074,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",55,2023-12-29,2023-12-30,2,2,2.35847164348216,2.24857702939556,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",56,2024-01-06,2024-01-06,1,1,2.99785975667137,2.99785975667137,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",57,2024-02-03,2024-02-03,1,1,3.13693523528873,3.13693523528873,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",58,2024-03-02,2024-03-03,2,2,3.53076129349726,2.80946897656155,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",59,2024-03-17,2024-03-17,1,1,2.00278178491711,2.00278178491711,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",60,2024-03-28,2024-03-29,2,2,2.15524517209337,2.13207278288884,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",61,2024-04-06,2024-04-07,2,2,3.54275679922377,2.92386797193605,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",62,2024-04-11,2024-04-11,1,1,3.35687752118991,3.35687752118991,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",63,2024-05-04,2024-05-05,2,2,3.64968486396611,2.87883932637097,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",64,2024-06-01,2024-06-01,1,1,3.49276054022933,3.49276054022933,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",65,2024-06-09,2024-06-09,1,1,2.08690672384741,2.08690672384741,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",66,2024-07-06,2024-07-07,2,2,3.69590210506469,3.12143089504807,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",67,2024-08-03,2024-08-04,2,2,3.69533133095241,2.91067931884377,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",68,2024-09-01,2024-09-01,1,1,2.45737629804273,2.45737629804273,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",69,2024-09-07,2024-09-08,2,2,4.0505116824781,3.20546721819614,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",70,2024-10-05,2024-10-06,2,2,3.43942256877637,2.98831454235061,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",71,2024-10-28,2024-10-28,1,1,5.68787290579933,5.68787290579933,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",72,2024-11-02,2024-11-04,3,2,5.15774601706391,3.93351343370832,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",73,2024-11-29,2024-12-01,3,3,3.64626132994151,2.63020279308712,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",74,2024-12-22,2024-12-23,2,2,2.11543528762982,2.06098771415467,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",75,2024-12-30,2024-12-30,1,1,2.62144608818019,2.62144608818019,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",76,2025-02-01,2025-02-01,1,1,2.04140891778369,2.04140891778369,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",77,2025-03-01,2025-03-01,1,1,2.17943386388952,2.17943386388952,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",78,2025-09-09,2025-09-09,1,1,5.64274915906795,5.64274915906795,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",79,2025-10-09,2025-10-09,1,1,5.29910770965393,5.29910770965393,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",1,2018-01-02,2018-01-03,2,2,2.17877184398432,2.16697121526454,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",2,2018-01-19,2018-01-19,1,1,2.23093261528395,2.23093261528395,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",3,2018-01-31,2018-01-31,1,1,2.35977114034762,2.35977114034762,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",4,2018-02-10,2018-02-12,3,3,2.81398766912285,2.48737793993798,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",5,2018-02-28,2018-02-28,1,1,3.62183020219466,3.62183020219466,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",6,2018-03-31,2018-03-31,1,1,2.12676662842348,2.12676662842348,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",7,2018-09-07,2018-09-07,1,1,2.56663127163244,2.56663127163244,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",8,2018-11-15,2018-11-15,1,1,2.39946287941493,2.39946287941493,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",9,2018-12-22,2019-01-06,16,14,4.11105822715917,3.0941844180966,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",10,2019-01-11,2019-01-13,3,3,3.26928579843773,2.92307163312109,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",11,2019-01-19,2019-01-20,2,2,2.39349866033476,2.22299786625315,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",12,2019-03-02,2019-03-03,2,2,2.80467975798493,2.65124649629528,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",13,2019-05-05,2019-05-05,1,1,5.23354564870126,5.23354564870126,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",14,2019-06-20,2019-06-20,1,1,2.08675067396795,2.08675067396795,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",15,2019-10-31,2019-10-31,1,1,3.54492931682668,3.54492931682668,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",16,2019-11-15,2019-11-15,1,1,2.67464602434026,2.67464602434026,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",17,2019-11-27,2019-12-02,6,3,3.81477502681191,2.74069039390159,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",18,2019-12-22,2020-01-20,30,20,5.18786161239098,2.9565792682425,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",19,2020-01-26,2020-01-26,1,1,3.43903369107162,3.43903369107162,1,2020,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",20,2020-02-22,2020-02-23,2,2,3.40283433214823,2.83038056049991,1,2020,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",21,2020-03-13,2020-03-13,1,1,2.05901616870597,2.05901616870597,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",22,2020-03-18,2020-03-18,1,1,2.7764885337198,2.7764885337198,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",23,2020-06-06,2020-06-06,1,1,2.55034413751784,2.55034413751784,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",24,2020-07-02,2020-07-02,1,1,2.76762921205045,2.76762921205045,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",25,2020-07-17,2020-07-17,1,1,2.99923164472152,2.99923164472152,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",26,2020-10-10,2020-10-10,1,1,2.19670194537479,2.19670194537479,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",27,2020-11-06,2020-11-06,1,1,2.2865544652241,2.2865544652241,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",28,2020-11-30,2020-11-30,1,1,2.1063633314159,2.1063633314159,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",29,2020-12-16,2020-12-19,4,2,2.21801006060125,2.11277261184066,0,2020,TRUE,TRUE,FALSE,"Climate"
"Itapoá",30,2020-12-24,2021-01-05,13,10,3.80027891274621,2.88324571089968,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",31,2021-01-09,2021-01-10,2,2,2.48420682571901,2.30627595588542,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",32,2021-01-14,2021-01-21,8,7,5.37481752468806,3.91014018963978,1,2021,TRUE,TRUE,FALSE,"Climate"
"Itapoá",33,2021-02-03,2021-02-03,1,1,4.49462494767606,4.49462494767606,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",34,2021-02-08,2021-02-08,1,1,4.33814854054646,4.33814854054646,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",35,2021-02-12,2021-02-14,3,3,2.72084039643395,2.39553283118995,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",36,2021-02-18,2021-02-22,5,3,5.3102227433949,3.87836022912129,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",37,2021-02-27,2021-03-01,3,2,3.465673468667,2.81013130988645,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",38,2021-03-20,2021-03-20,1,1,2.3905781359262,2.3905781359262,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",39,2021-03-26,2021-03-27,2,2,3.57508738115723,2.79900059651367,1,2021,TRUE,TRUE,FALSE,"Climate"
"Itapoá",40,2021-04-01,2021-04-03,3,2,2.92269249822445,2.53966250663089,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",41,2021-04-20,2021-04-20,1,1,3.34798409648907,3.34798409648907,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",42,2021-04-30,2021-05-01,2,2,3.33250937182818,2.67774459035078,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",43,2021-05-27,2021-05-27,1,1,4.17455671894625,4.17455671894625,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",44,2021-06-03,2021-06-03,1,1,2.19044869666666,2.19044869666666,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",45,2021-09-04,2021-09-05,2,2,2.68312708103366,2.45649394350429,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",46,2021-11-14,2021-11-14,1,1,2.41709017162649,2.41709017162649,0,2021,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",47,2021-12-19,2022-01-24,37,29,4.57052619595063,3.12826389980216,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",48,2022-02-12,2022-02-13,2,2,3.50733977989751,2.76673426812884,1,2022,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",49,2022-02-19,2022-02-19,1,1,2.93366345441845,2.93366345441845,0,2022,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",50,2022-02-25,2022-03-01,5,5,3.75198770162482,2.9100602417414,1,2022,TRUE,FALSE,FALSE,"Pandemic"
"Itapoá",51,2022-04-16,2022-04-16,1,1,2.00265118169751,2.00265118169751,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",52,2022-04-21,2022-04-21,1,1,2.20631647772676,2.20631647772676,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",53,2022-11-13,2022-11-13,1,1,2.87437946661074,2.87437946661074,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",54,2022-12-27,2023-01-02,7,7,3.31534952780969,2.72398882752147,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",55,2023-01-08,2023-01-08,1,1,2.27218792992311,2.27218792992311,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",56,2023-01-15,2023-01-15,1,1,2.36846029739818,2.36846029739818,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",57,2023-12-29,2023-12-31,3,2,2.92675198365026,2.61726802639221,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",58,2024-04-18,2024-04-22,5,3,6.20767474022651,5.74911553874172,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",59,2025-02-19,2025-02-19,1,1,5.04994546964312,5.04994546964312,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",60,2025-03-25,2025-03-25,1,1,2.07770552060811,2.07770552060811,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",61,2025-07-15,2025-07-15,1,1,3.06143102327786,3.06143102327786,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",62,2025-08-21,2025-08-21,1,1,3.0664637297466,3.0664637297466,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",63,2025-09-30,2025-09-30,1,1,2.10708118858371,2.10708118858371,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Itapoá",64,2025-10-20,2025-10-20,1,1,2.17646425846643,2.17646425846643,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",1,2018-03-31,2018-03-31,1,1,2.34932257015477,2.34932257015477,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",2,2018-05-14,2018-05-17,4,2,5.74091221210796,5.58453931305859,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",3,2018-05-28,2018-05-28,1,1,5.5784398897952,5.5784398897952,1,2018,FALSE,FALSE,TRUE,"Geopolitical"
"Joaçaba",4,2018-06-01,2018-06-01,1,1,2.46562505267973,2.46562505267973,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",5,2018-11-23,2018-11-24,2,2,4.84132361557442,3.94666612229775,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",6,2018-12-21,2018-12-24,4,3,3.65482863964546,3.03001736231844,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",7,2019-02-28,2019-02-28,1,1,2.32931846119427,2.32931846119427,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",8,2019-03-09,2019-03-09,1,1,2.17108130483726,2.17108130483726,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",9,2019-03-16,2019-03-16,1,1,2.51820654402788,2.51820654402788,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",10,2019-04-06,2019-04-06,1,1,2.6055226670541,2.6055226670541,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",11,2019-04-18,2019-04-20,3,2,3.06008964001198,2.66022504112416,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",12,2019-05-11,2019-05-11,1,1,3.29202041785032,3.29202041785032,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",13,2019-06-01,2019-06-01,1,1,2.37634617782167,2.37634617782167,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",14,2019-07-06,2019-07-06,1,1,2.92845696186774,2.92845696186774,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",15,2019-08-10,2019-08-10,1,1,2.85090655536477,2.85090655536477,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",16,2019-09-07,2019-09-07,1,1,2.62279123239339,2.62279123239339,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",17,2019-10-05,2019-10-05,1,1,2.56867854860866,2.56867854860866,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",18,2019-11-09,2019-11-09,1,1,2.42234499377927,2.42234499377927,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",19,2019-11-29,2019-11-30,2,2,4.79784212666518,3.94323145108014,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",20,2019-12-07,2019-12-07,1,1,2.3484566338763,2.3484566338763,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",21,2019-12-20,2019-12-24,5,5,4.64948161755371,3.35737950628921,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",22,2019-12-30,2019-12-31,2,2,3.95506099896653,3.02992607639523,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",23,2020-02-08,2020-02-08,1,1,2.10771947578595,2.10771947578595,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",24,2020-02-29,2020-02-29,1,1,2.37006630166211,2.37006630166211,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",25,2020-03-07,2020-03-07,1,1,2.67565028451849,2.67565028451849,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",26,2020-03-17,2020-03-18,2,2,4.46835880421595,3.79216182397728,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",27,2020-04-09,2020-04-11,3,2,2.97545312697851,2.503539625692,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",28,2020-05-02,2020-05-02,1,1,3.62790068069263,3.62790068069263,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",29,2020-05-09,2020-05-09,1,1,3.37256646798757,3.37256646798757,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",30,2020-05-30,2020-05-30,1,1,2.4239578932739,2.4239578932739,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",31,2020-06-06,2020-06-06,1,1,3.17259679966208,3.17259679966208,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",32,2020-06-12,2020-06-12,1,1,2.27142742890332,2.27142742890332,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",33,2020-07-04,2020-07-04,1,1,2.66007441848374,2.66007441848374,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",34,2020-07-11,2020-07-11,1,1,2.39117354585617,2.39117354585617,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",35,2020-08-01,2020-08-01,1,1,2.37687265289748,2.37687265289748,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",36,2020-08-08,2020-08-08,1,1,3.32339975001028,3.32339975001028,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",37,2020-09-05,2020-09-05,1,1,2.89376534870564,2.89376534870564,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",38,2020-10-03,2020-10-03,1,1,2.41879456713697,2.41879456713697,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",39,2020-10-10,2020-10-10,1,1,2.69323091748206,2.69323091748206,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",40,2020-11-07,2020-11-07,1,1,2.42981412056986,2.42981412056986,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",41,2020-11-16,2020-11-16,1,1,4.88891359369688,4.88891359369688,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",42,2020-11-27,2020-11-28,2,2,4.98337415379913,3.70059526718521,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",43,2020-12-05,2020-12-05,1,1,2.41234954734069,2.41234954734069,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",44,2020-12-19,2020-12-24,6,5,4.67181412297518,3.52644941356627,1,2020,TRUE,TRUE,FALSE,"Climate"
"Joaçaba",45,2020-12-30,2020-12-31,2,2,3.15198601762133,2.89784113245677,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",46,2021-02-06,2021-02-06,1,1,2.12442513388903,2.12442513388903,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",47,2021-02-26,2021-02-26,1,1,2.35949199111394,2.35949199111394,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",48,2021-03-27,2021-03-27,1,1,2.19608562506349,2.19608562506349,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",49,2021-03-31,2021-04-03,4,3,4.30821478100075,3.55650756452786,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",50,2021-04-20,2021-04-20,1,1,5.46379187516801,5.46379187516801,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",51,2021-04-30,2021-05-02,3,2,4.19326473286642,3.39664083409962,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",52,2021-05-07,2021-05-08,2,2,3.5399318288153,3.00536824590427,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",53,2021-06-12,2021-06-12,1,1,3.32487978134271,3.32487978134271,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",54,2021-07-03,2021-07-03,1,1,2.40362992651267,2.40362992651267,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",55,2021-07-10,2021-07-10,1,1,2.15562957738546,2.15562957738546,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",56,2021-08-07,2021-08-07,1,1,2.94077389672408,2.94077389672408,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",57,2021-10-09,2021-10-09,1,1,2.42911547619863,2.42911547619863,0,2021,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",58,2021-11-26,2021-11-26,1,1,2.95868903378648,2.95868903378648,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",59,2021-12-18,2021-12-24,7,5,4.53862605881827,3.28517951992117,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",60,2021-12-30,2021-12-30,1,1,3.20873293513423,3.20873293513423,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",61,2022-02-05,2022-02-05,1,1,2.22840167805887,2.22840167805887,0,2022,TRUE,FALSE,FALSE,"Pandemic"
"Joaçaba",62,2022-04-09,2022-04-09,1,1,2.39410619115059,2.39410619115059,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",63,2022-04-14,2022-04-16,3,2,3.33762058472897,2.99127861149258,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",64,2022-05-07,2022-05-07,1,1,3.38349826813582,3.38349826813582,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",65,2022-07-29,2022-07-29,1,1,2.27623357296628,2.27623357296628,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",66,2022-08-06,2022-08-06,1,1,2.426020310115,2.426020310115,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",67,2022-10-01,2022-10-01,1,1,2.10812697362782,2.10812697362782,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",68,2022-10-08,2022-10-08,1,1,2.21368328401703,2.21368328401703,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",69,2022-12-22,2022-12-23,2,2,2.53287459630537,2.43742778648496,0,2022,FALSE,TRUE,FALSE,"Climate"
"Joaçaba",70,2023-08-05,2023-08-05,1,1,2.25111117806541,2.25111117806541,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",71,2023-10-07,2023-10-07,1,1,2.49654117282582,2.49654117282582,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",72,2024-03-09,2024-03-09,1,1,2.91848040365697,2.91848040365697,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",73,2024-03-28,2024-03-30,3,2,2.71474913413066,2.44827156561908,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",74,2024-04-06,2024-04-06,1,1,3.08490511612472,3.08490511612472,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",75,2024-04-30,2024-04-30,1,1,2.39692572992633,2.39692572992633,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",76,2024-05-04,2024-05-04,1,1,3.37508800782471,3.37508800782471,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",77,2024-06-08,2024-06-08,1,1,3.9840569459744,3.9840569459744,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",78,2024-06-29,2024-06-29,1,1,2.36225628796382,2.36225628796382,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",79,2024-07-06,2024-07-06,1,1,4.69394435667387,4.69394435667387,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",80,2024-08-10,2024-08-10,1,1,2.55041221608461,2.55041221608461,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",81,2024-09-07,2024-09-07,1,1,3.43380261915664,3.43380261915664,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",82,2024-10-05,2024-10-05,1,1,3.98089235564696,3.98089235564696,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",83,2024-11-09,2024-11-09,1,1,3.17608285284059,3.17608285284059,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",84,2024-11-29,2024-11-29,1,1,5.04110260812186,5.04110260812186,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",85,2024-12-07,2024-12-07,1,1,2.36741545310175,2.36741545310175,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",86,2024-12-24,2024-12-24,1,1,2.54016827070919,2.54016827070919,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",87,2024-12-30,2024-12-30,1,1,2.46082193679898,2.46082193679898,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",88,2025-01-11,2025-01-11,1,1,2.84819381035786,2.84819381035786,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Joaçaba",89,2025-02-08,2025-02-08,1,1,3.14472940178283,3.14472940178283,1,2025,FALSE,FALSE,FALSE,"Unattributed"
